GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD43,HD02_VD43
1400000US36081036100,36081036100,"Census Tract 361, Queens County, New York",1278,186,589,118,178,77,12,18
1400000US36081036300,36081036300,"Census Tract 363, Queens County, New York",1084,185,462,94,71,39,0,11
1400000US36081036500,36081036500,"Census Tract 365, Queens County, New York",1846,396,621,139,127,58,0,11
1400000US36081036600,36081036600,"Census Tract 366, Queens County, New York",1325,193,691,110,309,74,19,14
1400000US36081036700,36081036700,"Census Tract 367, Queens County, New York",1306,220,745,148,133,71,0,11
1400000US36081036800,36081036800,"Census Tract 368, Queens County, New York",1249,158,724,105,247,63,0,11
1400000US36081037100,36081037100,"Census Tract 371, Queens County, New York",846,173,345,106,105,47,0,11
1400000US36081037300,36081037300,"Census Tract 373, Queens County, New York",1268,210,514,81,96,37,0,11
1400000US36081037500,36081037500,"Census Tract 375, Queens County, New York",1936,272,581,112,82,52,14,22
1400000US36081037600,36081037600,"Census Tract 376, Queens County, New York",3085,390,1735,279,504,147,21,21
1400000US36081037700,36081037700,"Census Tract 377, Queens County, New York",1597,290,471,109,45,35,0,11
1400000US36081037900,36081037900,"Census Tract 379, Queens County, New York",3386,460,1081,264,100,63,19,20
1400000US36081038100,36081038100,"Census Tract 381, Queens County, New York",4014,576,1215,223,267,98,6,10
1400000US36081038301,36081038301,"Census Tract 383.01, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081038302,36081038302,"Census Tract 383.02, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081038400,36081038400,"Census Tract 384, Queens County, New York",1173,195,688,134,220,69,13,21
1400000US36081039400,36081039400,"Census Tract 394, Queens County, New York",1511,155,855,121,254,80,0,11
1400000US36081039800,36081039800,"Census Tract 398, Queens County, New York",929,142,497,105,142,64,10,15
1400000US36081039900,36081039900,"Census Tract 399, Queens County, New York",1957,344,651,139,43,26,0,11
1400000US36081040000,36081040000,"Census Tract 400, Queens County, New York",795,162,374,90,140,54,0,11
1400000US36081040100,36081040100,"Census Tract 401, Queens County, New York",4204,673,1511,360,111,73,9,14
1400000US36081040200,36081040200,"Census Tract 402, Queens County, New York",870,158,517,108,108,47,0,11
1400000US36081040300,36081040300,"Census Tract 403, Queens County, New York",3881,539,1249,227,136,81,0,16
1400000US36081040400,36081040400,"Census Tract 404, Queens County, New York",1999,286,1176,205,305,109,0,11
1400000US36081040500,36081040500,"Census Tract 405, Queens County, New York",1532,239,445,94,29,33,0,11
1400000US36081040700,36081040700,"Census Tract 407, Queens County, New York",3972,576,1152,225,108,76,2,8
1400000US36081040900,36081040900,"Census Tract 409, Queens County, New York",2766,417,766,176,72,50,0,16
1400000US36081041100,36081041100,"Census Tract 411, Queens County, New York",2002,315,692,153,73,43,0,11
1400000US36081041300,36081041300,"Census Tract 413, Queens County, New York",1919,387,641,203,154,99,10,15
1400000US36081041400,36081041400,"Census Tract 414, Queens County, New York",1680,288,1031,180,284,111,9,15
1400000US36081041500,36081041500,"Census Tract 415, Queens County, New York",1537,284,577,143,120,61,0,11
1400000US36081042400,36081042400,"Census Tract 424, Queens County, New York",1279,233,670,149,351,106,0,11
1400000US36081042600,36081042600,"Census Tract 426, Queens County, New York",8,17,0,11,0,11,0,11
1400000US36081042700,36081042700,"Census Tract 427, Queens County, New York",2556,401,842,178,113,66,0,16
1400000US36081043200,36081043200,"Census Tract 432, Queens County, New York",692,143,405,97,172,60,24,22
1400000US36081043400,36081043400,"Census Tract 434, Queens County, New York",878,151,504,95,189,65,9,14
1400000US36081043701,36081043701,"Census Tract 437.01, Queens County, New York",1509,227,595,123,92,45,6,8
1400000US36081043702,36081043702,"Census Tract 437.02, Queens County, New York",3274,563,1367,277,277,136,0,16
1400000US36081043900,36081043900,"Census Tract 439, Queens County, New York",2175,406,690,157,146,67,28,31
1400000US36081044000,36081044000,"Census Tract 440, Queens County, New York",1497,250,806,147,248,101,0,11
1400000US36081044301,36081044301,"Census Tract 443.01, Queens County, New York",1091,199,691,184,88,98,0,11
1400000US36081044302,36081044302,"Census Tract 443.02, Queens County, New York",2528,399,1076,198,258,104,5,8
1400000US36081044400,36081044400,"Census Tract 444, Queens County, New York",1346,181,665,104,160,64,0,11
1400000US36081044601,36081044601,"Census Tract 446.01, Queens County, New York",1446,263,717,146,96,51,6,9
1400000US36081044602,36081044602,"Census Tract 446.02, Queens County, New York",2074,296,893,235,178,81,0,16
1400000US36081044800,36081044800,"Census Tract 448, Queens County, New York",1184,175,510,122,168,71,0,11
1400000US36081045000,36081045000,"Census Tract 450, Queens County, New York",898,211,300,80,104,44,0,11
1400000US36081045200,36081045200,"Census Tract 452, Queens County, New York",256,83,129,52,50,27,0,11
1400000US36081045400,36081045400,"Census Tract 454, Queens County, New York",2132,262,808,206,403,125,81,61
1400000US36081045500,36081045500,"Census Tract 455, Queens County, New York",6400,904,3151,520,453,216,23,40
1400000US36081045600,36081045600,"Census Tract 456, Queens County, New York",625,96,232,52,87,35,2,4
1400000US36081045700,36081045700,"Census Tract 457, Queens County, New York",1845,370,851,214,369,135,27,35
1400000US36081045800,36081045800,"Census Tract 458, Queens County, New York",901,124,394,94,219,66,0,11
1400000US36081045900,36081045900,"Census Tract 459, Queens County, New York",1968,282,628,134,120,62,0,11
1400000US36081046000,36081046000,"Census Tract 460, Queens County, New York",2588,267,1058,225,187,95,26,42
1400000US36081046100,36081046100,"Census Tract 461, Queens County, New York",1437,311,531,166,108,51,0,11
1400000US36081046200,36081046200,"Census Tract 462, Queens County, New York",4095,680,1947,406,266,215,0,16
1400000US36081046300,36081046300,"Census Tract 463, Queens County, New York",1769,296,713,166,133,65,0,11
1400000US36081046400,36081046400,"Census Tract 464, Queens County, New York",790,124,406,98,273,74,7,12
1400000US36081046500,36081046500,"Census Tract 465, Queens County, New York",2151,298,522,118,101,68,0,11
1400000US36081046600,36081046600,"Census Tract 466, Queens County, New York",1583,197,981,199,342,109,43,36
1400000US36081046700,36081046700,"Census Tract 467, Queens County, New York",3118,538,1319,320,231,116,0,16
1400000US36081046800,36081046800,"Census Tract 468, Queens County, New York",1550,234,768,157,284,114,25,23
1400000US36081046900,36081046900,"Census Tract 469, Queens County, New York",3602,448,1350,316,224,107,30,35
1400000US36081047000,36081047000,"Census Tract 470, Queens County, New York",1299,177,447,102,120,44,0,11
1400000US36081047100,36081047100,"Census Tract 471, Queens County, New York",1994,278,869,161,361,114,10,16
1400000US36081047200,36081047200,"Census Tract 472, Queens County, New York",1737,231,912,175,457,133,25,19
1400000US36081047300,36081047300,"Census Tract 473, Queens County, New York",1969,377,982,231,291,121,48,54
1400000US36081047500,36081047500,"Census Tract 475, Queens County, New York",2159,291,1044,208,290,78,22,30
1400000US36081047600,36081047600,"Census Tract 476, Queens County, New York",725,90,310,68,169,61,3,6
1400000US36081047800,36081047800,"Census Tract 478, Queens County, New York",3015,549,1343,295,750,225,91,90
1400000US36081047900,36081047900,"Census Tract 479, Queens County, New York",2589,310,1309,189,411,128,10,16
1400000US36081048000,36081048000,"Census Tract 480, Queens County, New York",1304,246,582,141,155,55,0,11
1400000US36081048100,36081048100,"Census Tract 481, Queens County, New York",2773,505,1246,315,322,159,0,16
1400000US36081048200,36081048200,"Census Tract 482, Queens County, New York",767,117,375,70,112,52,0,11
1400000US36081048300,36081048300,"Census Tract 483, Queens County, New York",1996,317,708,168,187,84,9,14
1400000US36081048400,36081048400,"Census Tract 484, Queens County, New York",2779,442,1446,375,473,200,25,41
1400000US36081048500,36081048500,"Census Tract 485, Queens County, New York",2242,319,912,193,447,142,9,15
1400000US36081048900,36081048900,"Census Tract 489, Queens County, New York",818,156,372,79,86,47,10,11
1400000US36081049200,36081049200,"Census Tract 492, Queens County, New York",2112,263,1166,228,484,128,20,18
1400000US36081049301,36081049301,"Census Tract 493.01, Queens County, New York",971,120,521,76,153,57,7,10
1400000US36081049302,36081049302,"Census Tract 493.02, Queens County, New York",1032,169,505,105,221,65,43,29
1400000US36081049500,36081049500,"Census Tract 495, Queens County, New York",636,104,307,75,143,60,0,11
1400000US36081049600,36081049600,"Census Tract 496, Queens County, New York",1517,152,737,131,189,52,0,11
1400000US36081049700,36081049700,"Census Tract 497, Queens County, New York",1366,288,648,185,161,77,17,24
1400000US36081049900,36081049900,"Census Tract 499, Queens County, New York",2308,289,1063,203,396,125,43,28
1400000US36081050000,36081050000,"Census Tract 500, Queens County, New York",1883,298,818,169,291,140,4,15
1400000US36081050201,36081050201,"Census Tract 502.01, Queens County, New York",784,141,399,93,113,50,13,21
1400000US36081050202,36081050202,"Census Tract 502.02, Queens County, New York",711,133,378,94,83,46,0,11
1400000US36081050400,36081050400,"Census Tract 504, Queens County, New York",978,135,470,91,137,47,0,11
1400000US36081050500,36081050500,"Census Tract 505, Queens County, New York",734,121,326,86,178,54,5,8
1400000US36081050600,36081050600,"Census Tract 506, Queens County, New York",800,157,445,126,183,74,5,7
1400000US36081050700,36081050700,"Census Tract 507, Queens County, New York",1733,316,880,228,279,96,6,11
1400000US36081050800,36081050800,"Census Tract 508, Queens County, New York",774,150,386,107,70,38,0,11
1400000US36081051000,36081051000,"Census Tract 510, Queens County, New York",992,158,446,149,157,79,0,11
1400000US36081051100,36081051100,"Census Tract 511, Queens County, New York",948,119,481,80,200,50,10,11
1400000US36081051200,36081051200,"Census Tract 512, Queens County, New York",1209,201,601,122,191,73,9,11
1400000US36081051300,36081051300,"Census Tract 513, Queens County, New York",1063,128,423,91,125,52,0,11
1400000US36081051500,36081051500,"Census Tract 515, Queens County, New York",1452,198,674,163,259,86,20,32
1400000US36081051600,36081051600,"Census Tract 516, Queens County, New York",891,188,436,106,159,69,0,11
1400000US36081051700,36081051700,"Census Tract 517, Queens County, New York",870,154,519,129,146,65,12,19
1400000US36081051800,36081051800,"Census Tract 518, Queens County, New York",1098,192,563,116,198,70,0,11
1400000US36081052000,36081052000,"Census Tract 520, Queens County, New York",934,99,511,83,141,53,0,11
1400000US36081052100,36081052100,"Census Tract 521, Queens County, New York",949,135,458,99,176,63,13,20
1400000US36081052200,36081052200,"Census Tract 522, Queens County, New York",854,111,488,81,164,50,0,11
1400000US36081052400,36081052400,"Census Tract 524, Queens County, New York",962,158,481,86,153,56,22,22
1400000US36081052500,36081052500,"Census Tract 525, Queens County, New York",931,161,486,92,180,56,0,11
1400000US36081052600,36081052600,"Census Tract 526, Queens County, New York",893,149,482,99,184,68,10,10
1400000US36081052800,36081052800,"Census Tract 528, Queens County, New York",661,106,369,73,66,36,0,11
1400000US36081053000,36081053000,"Census Tract 530, Queens County, New York",1251,165,704,120,152,64,5,8
1400000US36081053100,36081053100,"Census Tract 531, Queens County, New York",1252,239,588,141,147,75,0,11
1400000US36081053200,36081053200,"Census Tract 532, Queens County, New York",863,142,473,91,226,71,0,11
1400000US36081053401,36081053401,"Census Tract 534.01, Queens County, New York",952,173,455,110,243,83,0,11
1400000US36081053500,36081053500,"Census Tract 535, Queens County, New York",554,106,254,64,45,36,0,11
1400000US36081053601,36081053601,"Census Tract 536.01, Queens County, New York",850,174,430,109,153,57,0,11
1400000US36081053800,36081053800,"Census Tract 538, Queens County, New York",749,142,466,109,109,38,9,14
1400000US36081053900,36081053900,"Census Tract 539, Queens County, New York",2028,289,910,169,333,100,30,31
1400000US36081054000,36081054000,"Census Tract 540, Queens County, New York",2116,280,1088,189,248,84,35,40
1400000US36081054200,36081054200,"Census Tract 542, Queens County, New York",2741,284,1332,215,520,121,28,33
1400000US36081054500,36081054500,"Census Tract 545, Queens County, New York",1973,305,836,158,263,105,16,28
1400000US36081054700,36081054700,"Census Tract 547, Queens County, New York",2683,313,983,187,257,124,20,20
1400000US36081054800,36081054800,"Census Tract 548, Queens County, New York",1098,173,500,101,157,66,12,12
1400000US36081054900,36081054900,"Census Tract 549, Queens County, New York",2407,351,988,174,201,83,7,11
1400000US36081055100,36081055100,"Census Tract 551, Queens County, New York",2254,280,1038,161,297,90,16,26
1400000US36081055200,36081055200,"Census Tract 552, Queens County, New York",1519,234,821,143,392,102,42,46
1400000US36081055300,36081055300,"Census Tract 553, Queens County, New York",1204,196,552,162,107,55,40,41
1400000US36081055400,36081055400,"Census Tract 554, Queens County, New York",1223,155,529,82,138,47,24,19
1400000US36081055500,36081055500,"Census Tract 555, Queens County, New York",1095,196,423,92,71,43,0,11
1400000US36081055600,36081055600,"Census Tract 556, Queens County, New York",1135,119,549,87,184,63,3,6
1400000US36081055700,36081055700,"Census Tract 557, Queens County, New York",1747,280,892,201,234,108,8,12
1400000US36081055800,36081055800,"Census Tract 558, Queens County, New York",972,177,432,100,109,45,0,11
1400000US36081055900,36081055900,"Census Tract 559, Queens County, New York",684,149,303,80,69,39,5,8
1400000US36081056000,36081056000,"Census Tract 560, Queens County, New York",706,108,352,96,135,51,0,11
1400000US36081056100,36081056100,"Census Tract 561, Queens County, New York",64,31,35,15,29,17,0,11
1400000US36081056200,36081056200,"Census Tract 562, Queens County, New York",934,133,428,97,167,61,0,11
1400000US36081056400,36081056400,"Census Tract 564, Queens County, New York",669,104,291,74,96,44,0,11
1400000US36081056500,36081056500,"Census Tract 565, Queens County, New York",587,121,254,65,92,49,5,7
1400000US36081056600,36081056600,"Census Tract 566, Queens County, New York",761,113,345,88,94,38,5,8
1400000US36081056700,36081056700,"Census Tract 567, Queens County, New York",2393,331,1130,175,463,150,18,20
1400000US36081056800,36081056800,"Census Tract 568, Queens County, New York",2107,333,944,202,396,128,28,37
1400000US36081057700,36081057700,"Census Tract 577, Queens County, New York",1933,318,908,162,290,120,43,45
1400000US36081057900,36081057900,"Census Tract 579, Queens County, New York",816,155,352,127,87,42,0,11
1400000US36081058000,36081058000,"Census Tract 580, Queens County, New York",1794,262,909,200,395,118,10,15
1400000US36081058100,36081058100,"Census Tract 581, Queens County, New York",1438,225,686,148,260,98,27,33
1400000US36081058200,36081058200,"Census Tract 582, Queens County, New York",2336,339,1132,240,286,111,0,16
1400000US36081058300,36081058300,"Census Tract 583, Queens County, New York",1707,241,861,148,294,92,0,11
1400000US36081058500,36081058500,"Census Tract 585, Queens County, New York",1866,290,771,158,159,80,30,37
1400000US36081058700,36081058700,"Census Tract 587, Queens County, New York",1671,220,760,162,159,84,23,36
1400000US36081058900,36081058900,"Census Tract 589, Queens County, New York",1875,218,834,138,230,72,11,18
1400000US36081059000,36081059000,"Census Tract 590, Queens County, New York",622,124,379,90,191,60,5,6
1400000US36081059100,36081059100,"Census Tract 591, Queens County, New York",2804,426,1151,202,388,136,35,29
1400000US36081059200,36081059200,"Census Tract 592, Queens County, New York",624,97,319,55,101,42,0,11
1400000US36081059300,36081059300,"Census Tract 593, Queens County, New York",1927,249,973,161,332,102,18,20
1400000US36081059400,36081059400,"Census Tract 594, Queens County, New York",817,141,483,117,212,60,15,24
1400000US36081059500,36081059500,"Census Tract 595, Queens County, New York",1919,309,876,177,281,98,23,23
1400000US36081059600,36081059600,"Census Tract 596, Queens County, New York",658,158,349,97,146,67,7,10
1400000US36081059800,36081059800,"Census Tract 598, Queens County, New York",865,116,483,91,146,48,12,13
1400000US36081059900,36081059900,"Census Tract 599, Queens County, New York",589,119,320,83,149,54,0,11
1400000US36081060000,36081060000,"Census Tract 600, Queens County, New York",536,81,330,67,111,40,2,5
1400000US36081060100,36081060100,"Census Tract 601, Queens County, New York",962,139,369,82,98,53,5,7
1400000US36081060300,36081060300,"Census Tract 603, Queens County, New York",1002,141,344,85,155,63,32,50
1400000US36081060600,36081060600,"Census Tract 606, Queens County, New York",862,124,516,128,203,56,0,11
1400000US36081060701,36081060701,"Census Tract 607.01, Queens County, New York",16,25,16,25,16,25,0,11
1400000US36081060800,36081060800,"Census Tract 608, Queens County, New York",806,146,414,99,173,51,0,11
1400000US36081061000,36081061000,"Census Tract 610, Queens County, New York",770,194,441,126,148,70,0,11
1400000US36081061200,36081061200,"Census Tract 612, Queens County, New York",815,115,426,60,252,63,7,11
1400000US36081061301,36081061301,"Census Tract 613.01, Queens County, New York",2827,377,1401,235,487,130,44,45
1400000US36081061302,36081061302,"Census Tract 613.02, Queens County, New York",11,9,7,6,3,6,0,11
1400000US36081061400,36081061400,"Census Tract 614, Queens County, New York",549,109,333,68,91,36,13,19
1400000US36081061601,36081061601,"Census Tract 616.01, Queens County, New York",1240,149,687,95,347,81,17,19
1400000US36081061602,36081061602,"Census Tract 616.02, Queens County, New York",636,105,370,75,104,37,8,8
1400000US36081061800,36081061800,"Census Tract 618, Queens County, New York",965,141,513,88,195,62,0,11
1400000US36081061900,36081061900,"Census Tract 619, Queens County, New York",1279,236,650,145,307,123,10,15
1400000US36081062000,36081062000,"Census Tract 620, Queens County, New York",743,104,413,64,258,61,4,8
1400000US36081062100,36081062100,"Census Tract 621, Queens County, New York",1161,204,564,127,184,76,0,11
1400000US36081062200,36081062200,"Census Tract 622, Queens County, New York",759,110,380,79,144,49,0,11
1400000US36081062300,36081062300,"Census Tract 623, Queens County, New York",967,135,362,76,123,49,0,11
1400000US36081062400,36081062400,"Census Tract 624, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081062500,36081062500,"Census Tract 625, Queens County, New York",1417,148,646,95,236,63,0,11
1400000US36081062600,36081062600,"Census Tract 626, Queens County, New York",1450,151,837,117,338,85,5,7
1400000US36081062700,36081062700,"Census Tract 627, Queens County, New York",1360,229,716,140,269,115,9,14
1400000US36081062900,36081062900,"Census Tract 629, Queens County, New York",1455,235,700,139,199,93,0,11
1400000US36081063000,36081063000,"Census Tract 630, Queens County, New York",1008,161,541,144,264,82,33,32
1400000US36081063200,36081063200,"Census Tract 632, Queens County, New York",1260,163,752,120,278,70,9,12
1400000US36081063301,36081063301,"Census Tract 633.01, Queens County, New York",655,105,363,78,163,47,0,11
1400000US36081063302,36081063302,"Census Tract 633.02, Queens County, New York",682,132,350,100,135,51,5,7
1400000US36081063500,36081063500,"Census Tract 635, Queens County, New York",1183,190,600,122,270,75,22,17
1400000US36081063700,36081063700,"Census Tract 637, Queens County, New York",1566,230,805,160,356,108,9,14
1400000US36081063800,36081063800,"Census Tract 638, Queens County, New York",2249,243,1121,170,471,122,0,11
1400000US36081063900,36081063900,"Census Tract 639, Queens County, New York",1282,196,653,129,248,79,3,8
1400000US36081064101,36081064101,"Census Tract 641.01, Queens County, New York",1065,170,505,101,175,63,7,10
1400000US36081064102,36081064102,"Census Tract 641.02, Queens County, New York",44,28,17,21,0,11,0,11
1400000US36081064500,36081064500,"Census Tract 645, Queens County, New York",917,151,491,127,241,72,0,11
1400000US36081064600,36081064600,"Census Tract 646, Queens County, New York",1469,251,808,150,263,96,0,11
1400000US36081065000,36081065000,"Census Tract 650, Queens County, New York",1432,222,753,141,354,98,9,12
1400000US36081065400,36081065400,"Census Tract 654, Queens County, New York",1615,182,905,126,352,95,10,11
1400000US36081065501,36081065501,"Census Tract 655.01, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081065600,36081065600,"Census Tract 656, Queens County, New York",2538,345,1487,266,484,159,84,68
1400000US36081065702,36081065702,"Census Tract 657.02, Queens County, New York",688,115,346,85,143,56,4,7
1400000US36081065703,36081065703,"Census Tract 657.03, Queens County, New York",1410,178,705,128,318,92,5,8
1400000US36081065900,36081065900,"Census Tract 659, Queens County, New York",838,107,383,65,202,56,0,11
1400000US36081066000,36081066000,"Census Tract 660, Queens County, New York",1879,245,1132,167,390,93,34,55
1400000US36081066100,36081066100,"Census Tract 661, Queens County, New York",649,98,278,65,154,43,19,21
1400000US36081066300,36081066300,"Census Tract 663, Queens County, New York",1248,142,695,100,364,81,28,18
1400000US36081066400,36081066400,"Census Tract 664, Queens County, New York",5084,544,3030,430,1250,287,91,104
1400000US36081066501,36081066501,"Census Tract 665.01, Queens County, New York",1587,302,780,165,389,138,0,11
1400000US36081066701,36081066701,"Census Tract 667.01, Queens County, New York",1151,221,545,117,251,79,10,14
1400000US36081066900,36081066900,"Census Tract 669, Queens County, New York",724,109,312,61,194,46,8,11
1400000US36081067100,36081067100,"Census Tract 671, Queens County, New York",816,113,413,71,198,51,7,10
1400000US36081067700,36081067700,"Census Tract 677, Queens County, New York",964,107,436,68,238,50,22,18
1400000US36081067900,36081067900,"Census Tract 679, Queens County, New York",1713,201,787,142,298,93,15,17
1400000US36081068000,36081068000,"Census Tract 680, Queens County, New York",2634,336,1454,254,672,175,93,68
1400000US36081068200,36081068200,"Census Tract 682, Queens County, New York",679,94,324,68,118,45,0,11
1400000US36081068300,36081068300,"Census Tract 683, Queens County, New York",2238,215,997,127,450,99,11,18
1400000US36081068700,36081068700,"Census Tract 687, Queens County, New York",2289,305,1076,172,494,153,67,52
1400000US36081069000,36081069000,"Census Tract 690, Queens County, New York",1654,195,1098,133,376,99,38,37
1400000US36081069300,36081069300,"Census Tract 693, Queens County, New York",1216,166,667,139,315,82,19,18
1400000US36081069400,36081069400,"Census Tract 694, Queens County, New York",1819,201,990,155,453,129,0,11
1400000US36081069500,36081069500,"Census Tract 695, Queens County, New York",1100,140,520,106,244,95,31,30
1400000US36081069701,36081069701,"Census Tract 697.01, Queens County, New York",2086,296,1039,185,479,122,35,29
1400000US36081069702,36081069702,"Census Tract 697.02, Queens County, New York",1875,245,798,160,383,127,47,37
1400000US36081070300,36081070300,"Census Tract 703, Queens County, New York",858,133,460,106,183,62,7,10
1400000US36081070700,36081070700,"Census Tract 707, Queens County, New York",1023,104,423,71,280,64,26,24
1400000US36081070900,36081070900,"Census Tract 709, Queens County, New York",1366,185,766,138,484,114,33,26
1400000US36081071100,36081071100,"Census Tract 711, Queens County, New York",2923,271,1272,224,747,194,39,43
1400000US36081071303,36081071303,"Census Tract 713.03, Queens County, New York",3293,289,1599,215,986,181,63,56
1400000US36081071304,36081071304,"Census Tract 713.04, Queens County, New York",2961,388,1486,256,844,213,69,57
1400000US36081071305,36081071305,"Census Tract 713.05, Queens County, New York",2466,349,1059,206,701,167,71,65
1400000US36081071306,36081071306,"Census Tract 713.06, Queens County, New York",3288,554,1621,315,994,223,91,72
1400000US36081071600,36081071600,"Census Tract 716, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081071701,36081071701,"Census Tract 717.01, Queens County, New York",2677,507,1240,260,625,199,89,59
1400000US36081071702,36081071702,"Census Tract 717.02, Queens County, New York",1883,225,1107,203,521,132,51,52
1400000US36081071900,36081071900,"Census Tract 719, Queens County, New York",1255,173,472,91,152,64,9,13
1400000US36081072100,36081072100,"Census Tract 721, Queens County, New York",2246,373,1175,237,541,178,98,92
1400000US36081072300,36081072300,"Census Tract 723, Queens County, New York",951,136,413,74,265,58,30,22
1400000US36081072900,36081072900,"Census Tract 729, Queens County, New York",537,113,290,65,182,52,20,20
1400000US36081073100,36081073100,"Census Tract 731, Queens County, New York",666,122,322,73,187,63,18,17
1400000US36081073700,36081073700,"Census Tract 737, Queens County, New York",1074,140,619,102,510,97,28,28
1400000US36081073900,36081073900,"Census Tract 739, Queens County, New York",2836,295,1464,206,1002,176,120,74
1400000US36081074100,36081074100,"Census Tract 741, Queens County, New York",1631,166,772,102,531,84,74,59
1400000US36081074300,36081074300,"Census Tract 743, Queens County, New York",2142,260,1099,212,489,127,11,16
1400000US36081074500,36081074500,"Census Tract 745, Queens County, New York",1660,259,799,142,263,97,0,11
1400000US36081074700,36081074700,"Census Tract 747, Queens County, New York",1719,243,820,194,374,140,85,41
1400000US36081074900,36081074900,"Census Tract 749, Queens County, New York",644,87,261,53,170,49,11,14
1400000US36081075701,36081075701,"Census Tract 757.01, Queens County, New York",2748,489,1336,338,798,196,193,146
1400000US36081075702,36081075702,"Census Tract 757.02, Queens County, New York",2115,317,1150,213,626,167,71,93
1400000US36081076901,36081076901,"Census Tract 769.01, Queens County, New York",2437,417,1266,236,782,209,107,98
1400000US36081076902,36081076902,"Census Tract 769.02, Queens County, New York",814,134,376,90,256,70,33,25
1400000US36081077300,36081077300,"Census Tract 773, Queens County, New York",1291,151,591,114,371,80,72,52
1400000US36081077500,36081077500,"Census Tract 775, Queens County, New York",1053,229,484,150,224,91,10,15
1400000US36081077902,36081077902,"Census Tract 779.02, Queens County, New York",2005,210,904,131,655,128,58,46
1400000US36081077903,36081077903,"Census Tract 779.03, Queens County, New York",1652,287,790,154,383,137,22,24
1400000US36081077904,36081077904,"Census Tract 779.04, Queens County, New York",2878,317,1287,221,646,189,0,16
1400000US36081077905,36081077905,"Census Tract 779.05, Queens County, New York",1407,223,767,149,545,156,10,16
1400000US36081077906,36081077906,"Census Tract 779.06, Queens County, New York",1469,306,702,178,390,117,28,30
1400000US36081077907,36081077907,"Census Tract 779.07, Queens County, New York",1217,189,612,125,315,94,0,11
1400000US36081077908,36081077908,"Census Tract 779.08, Queens County, New York",1721,229,870,195,290,124,49,54
1400000US36081078800,36081078800,"Census Tract 788, Queens County, New York",694,130,351,75,106,52,0,11
1400000US36081079000,36081079000,"Census Tract 790, Queens County, New York",1218,175,635,121,133,55,11,17
1400000US36081079200,36081079200,"Census Tract 792, Queens County, New York",1025,144,532,98,217,56,4,7
1400000US36081079300,36081079300,"Census Tract 793, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081079701,36081079701,"Census Tract 797.01, Queens County, New York",2901,392,1250,220,610,199,116,81
1400000US36081079702,36081079702,"Census Tract 797.02, Queens County, New York",2081,366,933,224,170,87,0,11
1400000US36081079900,36081079900,"Census Tract 799, Queens County, New York",1389,223,470,126,122,67,18,29
1400000US36081080301,36081080301,"Census Tract 803.01, Queens County, New York",2028,245,833,188,212,82,26,32
1400000US36081080302,36081080302,"Census Tract 803.02, Queens County, New York",1473,248,635,171,369,145,55,48
1400000US36081080900,36081080900,"Census Tract 809, Queens County, New York",3542,505,2103,341,866,191,106,94
1400000US36081081400,36081081400,"Census Tract 814, Queens County, New York",1662,264,1034,182,339,109,0,11
1400000US36081081800,36081081800,"Census Tract 818, Queens County, New York",1957,248,832,190,179,70,28,31
1400000US36081083700,36081083700,"Census Tract 837, Queens County, New York",2430,327,1099,209,328,111,0,16
1400000US36081083800,36081083800,"Census Tract 838, Queens County, New York",2749,341,1216,215,456,109,80,50
1400000US36081084000,36081084000,"Census Tract 840, Queens County, New York",3184,414,1425,266,376,134,43,44
1400000US36081084500,36081084500,"Census Tract 845, Queens County, New York",1997,389,956,219,255,114,11,18
1400000US36081084601,36081084601,"Census Tract 846.01, Queens County, New York",1245,198,580,125,107,45,0,11
1400000US36081084602,36081084602,"Census Tract 846.02, Queens County, New York",493,163,167,62,35,26,0,11
1400000US36081084900,36081084900,"Census Tract 849, Queens County, New York",3128,575,1242,376,198,112,0,16
1400000US36081085300,36081085300,"Census Tract 853, Queens County, New York",2364,409,1331,271,413,167,66,63
1400000US36081085500,36081085500,"Census Tract 855, Queens County, New York",3318,498,1806,320,531,166,52,51
1400000US36081085700,36081085700,"Census Tract 857, Queens County, New York",2525,334,1029,213,243,97,0,16
1400000US36081085900,36081085900,"Census Tract 859, Queens County, New York",2588,421,993,225,222,108,45,41
1400000US36081086100,36081086100,"Census Tract 861, Queens County, New York",1122,180,543,119,154,67,24,23
1400000US36081086300,36081086300,"Census Tract 863, Queens County, New York",3045,486,1309,278,356,162,10,16
1400000US36081086400,36081086400,"Census Tract 864, Queens County, New York",1566,200,810,123,189,64,26,26
1400000US36081086500,36081086500,"Census Tract 865, Queens County, New York",2372,401,1329,334,245,119,22,34
1400000US36081086900,36081086900,"Census Tract 869, Queens County, New York",1040,178,414,105,118,51,6,10
1400000US36081087100,36081087100,"Census Tract 871, Queens County, New York",993,278,582,222,266,125,40,56
1400000US36081088400,36081088400,"Census Tract 884, Queens County, New York",3059,523,1428,349,640,236,0,16
1400000US36081088901,36081088901,"Census Tract 889.01, Queens County, New York",4832,700,2495,415,673,196,52,58
